timestamp,open,high,low,close,volume
2025-08-12 16:00:00+00:00,119919.5,120154.2,119206.4,119662.6,187.87889353
2025-08-12 20:00:00+00:00,119662.6,120303.2,119522.1,120172.0,201.86461722
2025-08-13 00:00:00+00:00,120172.1,120172.1,119020.9,119475.0,246.60663863
2025-08-13 04:00:00+00:00,119475.1,119761.9,118918.3,119618.0,143.67951509
2025-08-13 08:00:00+00:00,119618.0,120705.0,119534.0,120620.1,330.47014808
2025-08-13 12:00:00+00:00,120620.1,122200.0,120110.0,120929.3,738.64476114
2025-08-13 16:00:00+00:00,120927.2,122817.3,120927.2,122806.8,402.68190467
2025-08-13 20:00:00+00:00,122806.9,123724.7,122401.1,123354.3,802.3406028
2025-08-14 00:00:00+00:00,123354.3,124420.0,123327.0,123379.4,326.90882955
2025-08-14 04:00:00+00:00,123376.3,123424.9,121371.4,121862.5,363.34527821
2025-08-14 08:00:00+00:00,121862.5,122068.0,120686.0,120895.6,315.15580378
2025-08-14 12:00:00+00:00,120895.6,121187.5,117769.9,118317.7,1613.38086461
2025-08-14 16:00:00+00:00,118317.7,118527.0,117250.0,118031.4,559.10382682
2025-08-14 20:00:00+00:00,118031.4,118600.2,117406.8,118383.1,279.69642121
2025-08-15 00:00:00+00:00,118383.1,119149.2,118145.1,119078.3,87.08210209
2025-08-15 04:00:00+00:00,119078.4,119312.7,116560.9,119025.9,505.59636761
2025-08-15 08:00:00+00:00,119037.4,119242.7,118706.0,119087.5,87.49463299
2025-08-15 12:00:00+00:00,119087.5,119140.7,116900.1,117322.9,286.47547781
2025-08-15 16:00:00+00:00,117322.9,117930.9,116855.4,116975.1,224.29947951
2025-08-15 20:00:00+00:00,116975.1,117837.5,116975.0,117426.7,90.04131195
2025-08-16 00:00:00+00:00,117426.7,117915.8,117379.7,117524.9,87.23299233
2025-08-16 04:00:00+00:00,117524.9,117947.4,117425.1,117700.0,36.63127453
2025-08-16 08:00:00+00:00,117700.1,117738.4,117284.0,117501.0,39.80515505
2025-08-16 12:00:00+00:00,117501.0,117869.5,117496.3,117774.4,61.57483458
2025-08-16 16:00:00+00:00,117774.5,117879.9,117716.1,117734.3,69.04619933
2025-08-16 20:00:00+00:00,117734.3,117777.3,117340.2,117487.5,31.23543926
2025-08-17 00:00:00+00:00,117487.5,117818.3,117295.3,117746.3,36.88459773
2025-08-17 04:00:00+00:00,117746.3,118264.9,117744.8,118025.9,69.2019764
2025-08-17 08:00:00+00:00,118025.9,118500.0,118004.5,118382.5,61.67936817
2025-08-17 12:00:00+00:00,118382.5,118550.2,118145.8,118293.9,142.20032003
2025-08-17 16:00:00+00:00,118294.0,118359.0,117394.0,117638.9,83.1321635
2025-08-17 20:00:00+00:00,117638.9,118021.2,117441.2,117441.3,48.28357661
2025-08-18 00:00:00+00:00,117441.3,117593.3,115064.5,115411.5,358.57557504
2025-08-18 04:00:00+00:00,115411.5,115766.8,115000.0,115290.1,278.50106346
2025-08-18 08:00:00+00:00,115290.1,115441.6,114715.9,115034.9,110.39684934
2025-08-18 12:00:00+00:00,115034.9,116224.4,114884.8,116207.8,257.60954892
2025-08-18 16:00:00+00:00,116207.8,116850.0,115893.8,116362.4,175.32928388
2025-08-18 20:00:00+00:00,116362.4,116995.6,116055.7,116260.0,90.26807133
2025-08-19 00:00:00+00:00,116259.9,116766.0,114866.4,114889.4,278.47830451
2025-08-19 04:00:00+00:00,114889.4,115517.8,114500.0,115024.9,188.83488076
2025-08-19 08:00:00+00:00,115024.9,115647.9,114837.8,115622.8,117.29924929
2025-08-19 12:00:00+00:00,115622.8,115900.0,113530.0,113770.1,517.29524546
2025-08-19 16:00:00+00:00,113770.1,113832.0,112771.8,113094.0,336.57554733
2025-08-19 20:00:00+00:00,113094.1,113535.0,112750.0,112830.3,135.54012473
2025-08-20 00:00:00+00:00,112830.4,113566.7,112610.0,113544.6,121.01580669
2025-08-20 04:00:00+00:00,113544.7,113787.5,113438.3,113444.7,59.05436853
2025-08-20 08:00:00+00:00,113444.7,113947.6,113116.6,113628.5,188.21138889
2025-08-20 12:00:00+00:00,113628.5,114287.4,112400.0,113365.5,492.80540103
2025-08-20 16:00:00+00:00,113365.5,114446.1,113308.7,114312.6,284.01135438
2025-08-20 20:00:00+00:00,114307.7,114612.1,114011.0,114262.7,106.32921392
2025-08-21 00:00:00+00:00,114273.8,114738.6,113918.0,114000.1,101.61392045
2025-08-21 04:00:00+00:00,114000.1,114000.1,113634.8,113884.3,56.71700218
2025-08-21 08:00:00+00:00,113884.3,113905.0,113035.2,113149.8,71.08130531
2025-08-21 12:00:00+00:00,113149.8,113961.3,112610.0,112765.1,130.73365774
2025-08-21 16:00:00+00:00,112765.1,112896.3,112036.0,112132.5,276.3925388
2025-08-21 20:00:00+00:00,112132.5,112775.0,112100.0,112462.5,130.59966648
2025-08-22 00:00:00+00:00,112475.0,113456.7,112357.6,112887.3,76.9669119
2025-08-22 04:00:00+00:00,112887.3,113282.2,112683.3,113126.0,65.75898514
2025-08-22 08:00:00+00:00,113126.0,113274.9,112156.8,112280.5,80.4525932
2025-08-22 12:00:00+00:00,112280.5,117284.5,111676.0,116362.5,897.04027469
2025-08-22 16:00:00+00:00,116362.6,117354.0,116088.7,116586.7,401.46988751
2025-08-22 20:00:00+00:00,116586.7,117130.0,116517.9,116817.9,178.89734309
2025-08-23 00:00:00+00:00,116817.9,116975.0,115490.1,115516.2,126.46977879
2025-08-23 04:00:00+00:00,115516.2,115938.2,115516.1,115766.1,87.34373642
2025-08-23 08:00:00+00:00,115766.1,115799.0,115176.6,115176.7,52.13192208
2025-08-23 12:00:00+00:00,115176.7,115411.6,114551.1,114800.1,195.72893654
2025-08-23 16:00:00+00:00,114800.1,115142.2,114700.0,115055.4,126.56134337
2025-08-23 20:00:00+00:00,115055.4,115344.1,115002.9,115344.1,96.50749063
2025-08-24 00:00:00+00:00,115344.1,115530.9,114903.9,115030.1,63.65585418
2025-08-24 04:00:00+00:00,115030.1,115217.9,114800.0,114890.1,73.84387964
2025-08-24 08:00:00+00:00,114890.2,114954.3,114550.0,114664.1,56.93660953
2025-08-24 12:00:00+00:00,114664.1,114800.0,114340.6,114400.1,93.52882094
2025-08-24 16:00:00+00:00,114400.1,114842.8,110692.2,112559.2,639.77791669
2025-08-24 20:00:00+00:00,112559.3,113636.6,111724.1,113456.1,317.38617805
2025-08-25 00:00:00+00:00,113456.1,113619.8,112184.7,112926.9,203.08597893
2025-08-25 04:00:00+00:00,112926.9,112986.2,111347.1,111450.1,345.72240684
2025-08-25 08:00:00+00:00,111469.1,111767.3,110912.5,111230.1,349.34479827
2025-08-25 12:00:00+00:00,111230.1,112547.9,110584.2,112204.0,362.68803085
2025-08-25 16:00:00+00:00,112204.1,112872.6,110662.6,110673.2,258.65181082
2025-08-25 20:00:00+00:00,110673.2,111064.7,109304.8,110144.9,998.99135562
2025-08-26 00:00:00+00:00,110145.0,110145.0,108734.6,109883.0,336.85450618
2025-08-26 04:00:00+00:00,109883.1,110491.9,109775.0,110315.0,109.23693908
2025-08-26 08:00:00+00:00,110315.0,110455.7,109629.5,109842.3,146.1168394
2025-08-26 12:00:00+00:00,109842.3,110762.4,109389.8,109670.1,320.6312012
2025-08-26 16:00:00+00:00,109670.1,111130.2,109525.0,111128.4,244.61781875
